"TIME_PERIOD","FREQ","REF_AREA","SECTOR","COUNTERPART_SECTOR","ACCOUNTING_ENTRY","TRANSACTION","INSTR_ASSET","EXPENDITURE","UNIT_MEASURE","VALUATION","PRICE_BASE","TRANSFORMATION","TABLE_IDENTIFIER","obsValue","COUNTERPART_AREA","CONSOLIDATION","DECIMALS","UNIT_MULT","CURRENCY","CONF_STATUS","OBS_STATUS"
"2016","A","CHN","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1717587.672,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",818985.493,"W","P","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",719626.349,"W","P","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",600846.832,"W","P","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",554503.4,"W","P","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",547238.067,"W","P","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",516442.953,"W","P","2","6","CNY","F","A"
"2019","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",61216497.006,"W","_Z","2","6","CNY","F","A"
"2018","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",57607486.092,"W","_Z","2","6","CNY","F","A"
"2017","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",51802524.321,"W","_Z","2","6","CNY","F","A"
"2016","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",46209112.981,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",15479199.799,"W","P","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",13767193.933,"W","P","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",12663012.818,"W","P","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",11255246.233,"W","P","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",10692653.419,"W","P","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",10002229.106,"W","P","2","6","CNY","F","A"
"2021","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",72643307.765,"W","_Z","2","6","CNY","F","A"
"2020","A","CHN","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",62748074.869,"W","_Z","2","6","CNY","F","A"
"2017","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",6484430.364,"W","_Z","2","6","CNY","F","A"
"2016","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",5996397.694,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",9030869.811,"W","_Z","2","6","CNY","F","A"
"2020","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",8361772.371,"W","_Z","2","6","CNY","F","A"
"2019","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7625064.686,"W","_Z","2","6","CNY","F","A"
"2018","A","CHN","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7061025.629,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",5680328.229,"W","_Z","2","6","CNY","F","A"
"2020","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",5381771.447,"W","_Z","2","6","CNY","F","A"
"2019","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",4783316.286,"W","_Z","2","6","CNY","F","A"
"2018","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",4558279.096,"W","_Z","2","6","CNY","F","A"
"2017","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",4101747.37,"W","_Z","2","6","CNY","F","A"
"2016","A","CHN","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",3565471.915,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",2732291.821,"W","P","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",2509969.936,"W","P","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",2377806.381,"W","P","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",2234181.129,"W","P","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",2181290.138,"W","P","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1947513.188,"W","P","2","6","CNY","F","A"
"2021","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",3914644.052,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",3540936.839,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",3261701.079,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",2843382.181,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",2892715.309,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",2636645.245,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",11603119.384,"W","P","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",10749552.786,"W","P","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",16002850.412,"W","P","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",14273115.292,"W","P","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",13253089.291,"W","P","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",11881303.756,"W","P","2","6","CNY","F","A"
"2020","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",62748074.869,"W","_Z","2","6","CNY","F","A"
"2019","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",61216497.006,"W","_Z","2","6","CNY","F","A"
"2018","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",57607486.092,"W","_Z","2","6","CNY","F","A"
"2017","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",51802524.321,"W","_Z","2","6","CNY","F","A"
"2016","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",46209112.981,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",72643307.765,"W","_Z","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",58920970.203,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",52958054.131,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",51347207.073,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",47556281.284,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",43072216.589,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",38610012.29,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2616237.553,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2264370.492,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2176785.628,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2107365.837,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2163556.505,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2237584.769,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",768744.916,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",591664.817,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",482405.148,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",366953.706,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",356054.115,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",346063.761,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",343837.88,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",695488.586,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",650181.19,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",589710,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",508670,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",472630,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",827.93,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",862.49,"W","N","2","6","CNY","F","A"
"2019","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",614.75,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",269.18,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",433.7,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",760.23,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",114923697.861,"W","_Z","2","6","CNY","F","A"
"2020","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",101356700.223,"W","_Z","2","6","CNY","F","A"
"2019","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",98651520.229,"W","_Z","2","6","CNY","F","A"
"2018","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",91928112.907,"W","_Z","2","6","CNY","F","A"
"2017","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",83203594.856,"W","_Z","2","6","CNY","F","A"
"2016","A","CHN","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",74639505.948,"W","_Z","2","6","CNY","F","A"
"2019","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",6793112.675,"W","N","2","6","CNY","F","A"
"2018","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",5894263.883,"W","N","2","6","CNY","F","A"
"2017","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",5793235.497,"W","N","2","6","CNY","F","A"
"2016","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",5418727.901,"W","N","2","6","CNY","F","A"
"2021","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",8294468.74,"W","N","2","6","CNY","F","A"
"2020","A","CHN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",7401506.873,"W","N","2","6","CNY","F","A"
"2020","A","COL","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",319473000,"W","_Z","2","6","COP","F","A"
"2018","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",337620000,"W","N","2","6","COP","F","A"
"2017","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",313714000,"W","N","2","6","COP","F","A"
"2016","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",292462000,"W","N","2","6","COP","F","A"
"2018","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",23831000,"W","N","2","6","COP","F","A"
"2017","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",25929000,"W","N","2","6","COP","F","A"
"2016","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",24789000,"W","N","2","6","COP","F","A"
"2022","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",460571000,"W","N","2","6","COP","F","A"
"2021","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",407837000,"W","N","2","6","COP","F","A"
"2020","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",374283000,"W","N","2","6","COP","F","A"
"2019","A","COL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",366699000,"W","N","2","6","COP","F","A"
"2020","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",77506000,"W","P","2","6","COP","F","A"
"2019","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",82826000,"W","P","2","6","COP","F","A"
"2018","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",79651000,"W","P","2","6","COP","F","A"
"2017","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",77370000,"W","P","2","6","COP","F","A"
"2016","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",74178000,"W","P","2","6","COP","F","A"
"2022","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",29888000,"W","_Z","2","6","COP","F","A"
"2021","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",28534000,"W","_Z","2","6","COP","F","A"
"2020","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",26545000,"W","_Z","2","6","COP","F","A"
"2019","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",25884000,"W","_Z","2","6","COP","F","A"
"2018","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",22661000,"W","_Z","2","6","COP","F","A"
"2017","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",20865000,"W","_Z","2","6","COP","F","A"
"2016","A","COL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",17570000,"W","_Z","2","6","COP","F","A"
"2022","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",38185000,"W","N","2","6","COP","F","A"
"2021","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",15995000,"W","N","2","6","COP","F","A"
"2020","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",22595000,"W","N","2","6","COP","F","A"
"2019","A","COL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",24253000,"W","N","2","6","COP","F","A"
"2019","A","COL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",261935000,"W","P","2","6","COP","F","A"
"2018","A","COL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",225638000,"W","P","2","6","COP","F","A"
"2017","A","COL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",206028000,"W","P","2","6","COP","F","A"
"2016","A","COL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",192470000,"W","P","2","6","COP","F","A"
"2022","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",458014000,"W","N","2","6","COP","F","A"
"2021","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",405890000,"W","N","2","6","COP","F","A"
"2020","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",372488000,"W","N","2","6","COP","F","A"
"2019","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",365056000,"W","N","2","6","COP","F","A"
"2018","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",336117000,"W","N","2","6","COP","F","A"
"2017","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",312418000,"W","N","2","6","COP","F","A"
"2016","A","COL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",291561000,"W","N","2","6","COP","F","A"
"2022","A","COL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",445883000,"W","P","2","6","COP","F","A"
"2022","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",393422000,"W","P","2","6","COP","F","A"
"2021","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",284630000,"W","P","2","6","COP","F","A"
"2020","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",248012000,"W","P","2","6","COP","F","A"
"2019","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",233296000,"W","P","2","6","COP","F","A"
"2018","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",202939000,"W","P","2","6","COP","F","A"
"2017","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",186503000,"W","P","2","6","COP","F","A"
"2016","A","COL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",174490000,"W","P","2","6","COP","F","A"
"2022","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",166376000,"W","N","2","6","COP","F","A"
"2021","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",132481000,"W","N","2","6","COP","F","A"
"2020","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",109897000,"W","N","2","6","COP","F","A"
"2019","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",110727000,"W","N","2","6","COP","F","A"
"2018","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",88604000,"W","N","2","6","COP","F","A"
"2017","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",83317000,"W","N","2","6","COP","F","A"
"2016","A","COL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",76220000,"W","N","2","6","COP","F","A"
"2022","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",22753000,"W","P","2","6","COP","F","A"
"2021","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",18530000,"W","P","2","6","COP","F","A"
"2020","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",16458000,"W","P","2","6","COP","F","A"
"2019","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",15274000,"W","P","2","6","COP","F","A"
"2018","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",13791000,"W","P","2","6","COP","F","A"
"2017","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",14356000,"W","P","2","6","COP","F","A"
"2016","A","COL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",12760000,"W","P","2","6","COP","F","A"
"2022","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",125198000,"W","P","2","6","COP","F","A"
"2021","A","COL","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",68904000,"W","P","2","6","COP","F","A"
"2016","A","COL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",15392000,"W","N","2","6","COP","F","A"
"2022","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",55825000,"W","N","2","6","COP","F","A"
"2021","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",35585000,"W","N","2","6","COP","F","A"
"2020","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",34992000,"W","N","2","6","COP","F","A"
"2019","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",38824000,"W","N","2","6","COP","F","A"
"2018","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",38408000,"W","N","2","6","COP","F","A"
"2017","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",37126000,"W","N","2","6","COP","F","A"
"2016","A","COL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",35958000,"W","N","2","6","COP","F","A"
"2022","A","COL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",26307000,"W","N","2","6","COP","F","A"
"2021","A","COL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",15775000,"W","N","2","6","COP","F","A"
"2020","A","COL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",16283000,"W","N","2","6","COP","F","A"
"2022","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1469791000,"W","_Z","2","6","COP","F","A"
"2021","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1192634000,"W","_Z","2","6","COP","F","A"
"2020","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",998471000,"W","_Z","2","6","COP","F","A"
"2019","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1060068000,"W","_Z","2","6","COP","F","A"
"2018","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",987791000,"W","_Z","2","6","COP","F","A"
"2017","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",920471000,"W","_Z","2","6","COP","F","A"
"2016","A","COL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",863782000,"W","_Z","2","6","COP","F","A"
"2022","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",22753000,"W","N","2","6","COP","F","A"
"2021","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",18530000,"W","N","2","6","COP","F","A"
"2020","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",16458000,"W","N","2","6","COP","F","A"
"2019","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",15274000,"W","N","2","6","COP","F","A"
"2018","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",13791000,"W","N","2","6","COP","F","A"
"2017","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",14356000,"W","N","2","6","COP","F","A"
"2016","A","COL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",12760000,"W","N","2","6","COP","F","A"
"2017","A","COL","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","COP","F","A"
"2016","A","COL","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","COP","F","A"
"2022","A","COL","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",696757000,"W","_Z","2","6","COP","F","A"
"2021","A","COL","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",557318000,"W","_Z","2","6","COP","F","A"
"2020","A","COL","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",447279000,"W","_Z","2","6","COP","F","A"
